,Total_Stops,Price,day_of_journey,month_of_journey,Dep_time_hr,Dep_time_minute,Arr_time_hr,Arr_time_minute,duration_hours,duration_minutes,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Route_1,Route_2,Route_3,Route_4,Route_5
2373,1,13377.0,27,5,15,0,1,30,10,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2374,2,12734.0,3,12,6,50,11,20,28,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,27,6,5
2375,1,10262.0,6,3,22,50,4,25,5,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2376,0,7229.0,15,5,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2377,1,12395.0,3,6,8,45,9,25,24,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,14,13,13,5
2378,1,11134.0,24,3,19,45,9,15,13,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2379,1,6540.0,21,3,13,0,18,50,5,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2380,1,7354.0,6,6,6,40,19,15,12,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2381,2,9548.0,24,6,12,0,7,40,19,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
2382,1,9187.0,5,1,7,10,10,45,27,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2383,1,5054.0,5,9,7,35,12,10,4,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
2384,1,10413.0,6,9,10,0,20,25,10,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2385,0,4804.0,27,5,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2386,0,4049.0,15,6,6,25,7,55,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
2387,1,6795.0,27,6,19,0,1,30,6,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2388,0,4435.0,21,3,20,45,23,20,2,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2389,1,6224.0,6,12,16,30,4,40,12,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2390,0,4804.0,6,12,20,20,22,55,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2391,1,6171.0,15,4,5,5,16,10,11,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
2392,1,6093.0,6,3,11,25,21,0,9,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2393,0,4174.0,4,12,17,15,19,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2394,0,3342.0,5,6,2,35,4,5,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
2395,1,13587.0,6,3,10,0,21,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2396,1,16079.0,21,5,21,50,4,25,6,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2397,0,6015.0,18,4,5,35,8,50,3,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,10,29,13,5
2398,1,13067.0,24,5,17,0,19,10,26,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2399,1,9103.0,15,5,4,55,12,35,7,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2400,1,14151.0,24,5,20,25,23,35,27,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2401,2,11538.0,27,3,6,20,18,50,12,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,24,4,5,5
2402,2,8146.0,3,9,8,35,21,20,12,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,22,5,5
2403,1,6117.0,5,6,19,0,4,40,9,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,20,3,13,5
2404,1,17024.0,3,3,2,15,4,25,26,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2405,1,22270.0,3,1,14,5,7,40,17,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
2406,1,12692.0,6,9,20,25,21,5,24,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2407,1,8610.0,6,12,7,10,20,20,13,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2408,1,6723.0,24,6,7,10,22,30,15,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
2409,0,4878.0,5,12,17,0,19,35,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2410,1,16736.0,3,6,20,35,7,40,11,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
2411,1,11134.0,24,3,13,55,9,15,19,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2412,0,3943.0,5,3,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2413,1,13587.0,6,12,9,0,21,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2414,2,16914.0,3,6,5,25,4,25,23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,21,4,5,5
2415,0,1965.0,18,5,22,45,0,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
2416,1,8073.0,5,9,13,0,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2417,0,3943.0,6,3,13,0,15,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2418,1,5170.0,5,12,15,15,20,5,4,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,20,3,13,5
2419,0,3398.0,15,5,11,40,14,30,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2420,0,4409.0,18,4,10,20,12,55,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2421,0,8541.0,21,6,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2422,0,4777.0,21,3,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,29,13,5
2423,0,3847.0,18,3,22,20,0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2424,1,7064.0,4,1,18,55,12,0,17,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2425,0,4668.0,27,5,21,0,23,50,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2426,0,1965.0,18,3,22,45,0,10,1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
2427,1,14781.0,21,5,6,30,16,20,9,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2428,0,4049.0,15,6,9,10,10,40,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
2429,1,13584.0,18,5,18,55,8,15,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2430,1,12373.0,18,5,20,55,12,35,15,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2431,1,16079.0,27,5,16,0,19,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2432,0,7229.0,24,5,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2433,1,17471.0,3,6,21,25,21,20,23,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
2434,1,14781.0,5,12,6,30,16,20,9,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2435,1,14571.0,6,9,6,30,19,50,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2436,1,10197.0,18,5,3,50,12,35,8,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2437,1,5975.0,6,1,17,55,22,50,4,55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,6,6,13,5
2438,1,8535.0,4,9,17,45,1,30,7,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2439,1,12537.0,27,3,9,55,21,0,11,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2440,0,4145.0,24,5,20,45,23,20,2,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2441,0,4049.0,15,3,9,10,10,40,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
2442,1,5192.0,5,9,22,40,10,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2443,0,6121.0,5,9,21,5,23,55,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2444,1,8669.0,24,6,3,50,19,15,15,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2445,1,8476.0,18,5,6,0,19,15,13,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2446,0,2647.0,21,6,5,45,7,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
2447,1,14714.0,6,6,20,55,19,0,22,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2448,1,10566.0,3,6,20,30,8,15,11,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,6,13,5
2449,1,10262.0,15,6,11,30,19,0,7,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2450,1,8098.0,21,3,10,0,1,35,15,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2451,1,6883.0,27,3,10,0,21,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2452,1,16108.0,15,6,10,0,19,15,9,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2453,0,4413.0,18,3,17,15,19,45,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2454,2,10919.0,6,1,14,35,12,35,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,34,4,5,5
2455,0,4804.0,5,9,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2456,1,10539.0,6,6,20,25,10,55,14,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2457,0,4377.0,3,9,22,20,1,10,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,29,13,5
2458,0,6961.0,6,6,6,10,8,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2459,1,7408.0,27,5,13,0,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2460,0,4823.0,5,9,18,55,21,50,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2461,0,5198.0,21,3,14,20,16,55,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2462,1,10262.0,6,1,17,30,19,0,25,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2463,0,5613.0,27,4,17,0,19,35,2,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2464,1,10262.0,6,12,20,55,4,25,7,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2465,0,5755.0,5,3,9,10,10,40,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
2466,0,3687.0,21,5,7,5,9,20,2,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,8,29,13,5
2467,0,5678.0,6,3,19,35,21,5,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
2468,1,13542.0,21,3,18,15,1,35,7,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2469,1,12347.0,21,3,19,15,18,50,23,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2470,1,12384.0,21,5,9,35,19,10,9,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2471,2,10909.0,4,9,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
2472,0,4823.0,6,3,16,55,19,55,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2473,1,6069.0,6,12,16,0,21,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2474,1,12898.0,21,5,16,0,19,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2475,0,4804.0,15,6,4,40,7,15,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2476,1,10031.0,24,3,8,25,4,45,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2477,1,6442.0,6,9,7,35,22,30,14,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
2478,2,9653.0,21,5,12,0,7,40,19,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
2479,1,8610.0,6,9,17,0,20,20,27,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2480,1,14714.0,6,12,14,0,19,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2481,1,12599.0,3,1,0,30,23,55,23,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,13,5
2482,1,9103.0,5,9,4,55,19,0,14,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2483,1,12898.0,21,5,22,50,4,25,5,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2484,0,2647.0,6,6,5,45,7,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
2485,0,5678.0,3,3,7,10,8,35,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
2486,1,12373.0,18,5,19,15,12,35,17,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2487,0,3847.0,27,3,17,15,19,45,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2488,1,14151.0,21,5,17,0,18,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2489,1,13843.0,3,6,8,0,4,25,20,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2490,0,7229.0,18,5,15,15,18,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2491,0,4995.0,18,6,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
2492,1,10262.0,6,6,20,55,4,25,7,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2493,2,13029.0,5,9,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
2494,1,14053.0,3,9,19,15,4,25,9,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2495,1,26890.0,3,1,16,55,7,40,14,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
2496,0,3841.0,4,1,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2497,1,11003.0,3,1,10,30,22,55,12,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,8,13,5
2498,0,5403.0,4,9,11,30,14,20,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2499,1,15342.0,3,3,8,0,18,50,10,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2500,2,12224.0,6,12,20,30,13,45,17,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,7,3,5
2501,0,6297.0,15,3,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,8,29,13,5
2502,1,8844.0,5,1,15,55,21,25,5,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,23,3,13,5
2503,1,13377.0,6,1,14,0,1,30,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2504,0,5706.0,3,9,20,55,23,50,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,29,13,5
2505,1,8372.0,6,12,21,0,7,40,10,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2506,1,6526.0,27,5,6,40,21,0,14,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2507,0,4823.0,6,1,16,55,19,45,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2508,0,3175.0,24,6,16,55,18,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
2509,1,10407.0,5,6,9,0,19,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2510,0,4423.0,18,4,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2511,1,9555.0,5,9,17,0,20,20,27,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2512,1,12681.0,4,1,16,30,16,20,23,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2513,1,13059.0,6,6,14,5,4,40,14,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2514,1,8586.0,5,9,16,30,10,5,17,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2515,0,3419.0,4,6,20,55,23,40,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2516,0,3873.0,6,3,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2517,1,10203.0,6,6,10,0,20,25,10,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2518,2,13029.0,27,5,19,30,4,25,8,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
2519,1,10844.0,15,5,16,30,22,35,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2520,1,11134.0,24,3,18,55,8,10,13,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2521,1,8610.0,6,12,20,20,18,50,22,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2522,0,4174.0,15,4,20,20,22,55,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2523,1,11087.0,3,9,8,0,9,30,25,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
2524,0,3971.0,18,6,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2525,1,17531.0,4,9,7,5,19,0,11,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2526,0,3573.0,6,6,5,55,8,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2527,1,8366.0,5,1,9,25,7,55,22,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2528,0,13885.0,3,3,14,15,16,45,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2529,2,18485.0,6,9,17,50,1,30,7,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,26,4,5,5
2530,0,4409.0,27,4,19,55,22,25,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2531,1,8085.0,5,1,20,20,23,25,27,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2532,1,13377.0,6,6,17,30,1,30,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2533,2,13538.0,21,5,13,20,7,40,18,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,41,4,5,5
2534,1,15147.0,3,6,19,0,1,35,6,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2535,0,4030.0,27,5,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2536,1,14848.0,6,6,8,0,19,15,11,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2537,1,13555.0,18,3,22,50,8,15,9,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
2538,2,10975.0,18,5,7,5,9,25,26,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,22,5,5
2539,2,13029.0,21,5,9,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
2540,1,9663.0,5,12,8,25,9,20,24,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
2541,0,4050.0,6,1,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
2542,1,14714.0,6,3,17,30,4,25,10,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2543,2,11213.0,3,1,10,30,21,25,10,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,14,6,5
2544,0,4544.0,4,9,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
2545,0,3873.0,15,6,9,0,11,25,2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
2546,1,12537.0,4,9,13,0,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
2547,1,13067.0,5,6,9,35,19,10,9,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
2548,2,16704.0,5,9,23,5,4,25,29,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,4,5,5
2549,1,8714.0,15,3,6,45,12,15,5,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
2550,2,13376.0,6,3,14,35,12,35,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,34,4,5,5
2551,0,3597.0,27,6,8,20,10,35,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,8,29,13,5
2552,1,7670.0,18,5,12,50,1,30,12,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
